transaction_id,timestamp,date,day_of_week,hour,is_weekend,lane_type,lane_number,cashier_id,payment_method,n_items,n_fresh_items,has_fresh_products,basket_value_tnd,queue_wait_time_sec,scan_time_sec,weighing_time_sec,payment_time_sec,bagging_time_sec,other_delay_sec,delay_reason,total_transaction_time_sec,customer_satisfaction
TXN-CRT-001-002462,2026-07-16 08:17:46,2026-07-16,Thursday,8,False,Self-Service,10,,Cash,26,5,True,215.87,46.4,286.4,44.2,65.3,21.8,0.0,,417.7,4
TXN-CRT-001-002463,2026-07-16 08:22:19,2026-07-16,Thursday,8,False,Traditional,4,CASH-108,Flous (Mobile),49,13,True,413.58,14.7,309.7,32.3,24.1,35.8,0.0,,401.9,3
TXN-CRT-001-002464,2026-07-16 08:26:11,2026-07-16,Thursday,8,False,Traditional,7,CASH-112,Cash,27,4,True,266.02,33.2,132.3,44.5,73.7,29.0,0.0,,279.6,4
TXN-CRT-001-002465,2026-07-16 08:57:32,2026-07-16,Thursday,8,False,Traditional,7,CASH-133,Cash,10,2,True,33.89,51.5,51.0,29.4,33.5,20.6,0.0,,134.5,4
TXN-CRT-001-002466,2026-07-16 08:59:23,2026-07-16,Thursday,8,False,Traditional,6,CASH-126,Cash,9,3,True,42.19,75.7,41.6,43.4,52.7,18.5,0.0,,156.2,3
TXN-CRT-001-002467,2026-07-16 09:12:04,2026-07-16,Thursday,9,False,Traditional,4,CASH-129,Flous (Mobile),8,2,True,40.29,73.5,40.6,33.5,36.2,20.2,46.0,Supervisor approval needed,176.6,3
TXN-CRT-001-002468,2026-07-16 09:14:48,2026-07-16,Thursday,9,False,Traditional,1,CASH-116,Card (Local),6,0,False,31.63,9.5,17.2,0.0,25.6,28.6,0.0,,71.5,4
TXN-CRT-001-002469,2026-07-16 09:19:35,2026-07-16,Thursday,9,False,Traditional,3,CASH-116,Card (Local),17,8,True,88.47,37.2,93.4,31.8,31.1,21.2,96.6,Barcode not scanning,274.1,4
TXN-CRT-001-002470,2026-07-16 09:24:23,2026-07-16,Thursday,9,False,Traditional,8,CASH-124,Cash,19,4,True,136.04,25.0,141.0,28.1,62.0,20.8,0.0,,252.0,4
TXN-CRT-001-002471,2026-07-16 09:36:47,2026-07-16,Thursday,9,False,Traditional,5,CASH-116,Card (International),23,7,True,207.04,7.6,83.2,21.3,26.5,21.3,0.0,,152.2,4
TXN-CRT-001-002472,2026-07-16 09:54:18,2026-07-16,Thursday,9,False,Express (<10 items),12,CASH-143,Cash,22,5,True,192.71,44.7,77.5,24.4,26.6,36.4,0.0,,164.8,4
TXN-CRT-001-002473,2026-07-16 09:56:35,2026-07-16,Thursday,9,False,Self-Service,9,,Flous (Mobile),10,2,True,49.76,32.8,41.0,34.1,33.0,35.2,0.0,,143.3,4
TXN-CRT-001-002474,2026-07-16 10:00:09,2026-07-16,Thursday,10,False,Traditional,5,CASH-102,Cash,11,2,True,66.4,50.2,38.7,22.9,61.2,31.7,0.0,,154.5,4
TXN-CRT-001-002475,2026-07-16 10:00:11,2026-07-16,Thursday,10,False,Traditional,3,CASH-128,Cash,22,5,True,156.99,74.0,58.0,31.7,34.0,31.3,0.0,,154.9,3
TXN-CRT-001-002476,2026-07-16 10:00:42,2026-07-16,Thursday,10,False,Self-Service,9,,Cash,11,0,False,67.26,65.0,117.8,0.0,71.5,41.9,0.0,,231.2,3
TXN-CRT-001-002477,2026-07-16 10:01:38,2026-07-16,Thursday,10,False,Traditional,2,CASH-114,Card (Local),8,1,True,62.79,165.0,39.7,32.7,27.4,19.1,0.0,,119.0,3
TXN-CRT-001-002478,2026-07-16 10:03:55,2026-07-16,Thursday,10,False,Traditional,5,CASH-110,Cash,12,5,True,49.15,56.1,59.2,25.6,48.2,39.8,0.0,,172.8,4
TXN-CRT-001-002479,2026-07-16 10:13:52,2026-07-16,Thursday,10,False,Traditional,1,CASH-114,Flous (Mobile),9,3,True,41.7,126.3,35.8,24.6,37.0,38.7,0.0,,136.1,3
TXN-CRT-001-002480,2026-07-16 10:15:56,2026-07-16,Thursday,10,False,Traditional,7,CASH-104,Cash,4,0,False,11.09,19.3,10.7,0.0,63.6,24.5,0.0,,98.8,4
TXN-CRT-001-002481,2026-07-16 10:17:40,2026-07-16,Thursday,10,False,Traditional,3,CASH-101,Cash,31,8,True,275.68,64.3,215.7,16.8,69.5,32.5,0.0,,334.5,3
TXN-CRT-001-002482,2026-07-16 10:22:44,2026-07-16,Thursday,10,False,Self-Service,10,,Cash,33,11,True,182.19,27.5,337.3,64.1,60.9,40.9,0.0,,503.2,4
TXN-CRT-001-002483,2026-07-16 10:23:40,2026-07-16,Thursday,10,False,Express (<10 items),12,CASH-137,Cash,8,3,True,45.32,40.7,58.2,25.1,36.0,29.9,0.0,,149.2,4
TXN-CRT-001-002484,2026-07-16 10:28:23,2026-07-16,Thursday,10,False,Traditional,6,CASH-129,Cash,3,0,False,13.61,89.3,18.4,0.0,67.1,21.4,103.1,Promo code issue,210.0,2
TXN-CRT-001-002485,2026-07-16 10:35:30,2026-07-16,Thursday,10,False,Traditional,3,CASH-106,Cash,25,9,True,169.42,40.4,72.1,29.0,63.7,20.4,0.0,,185.2,4
TXN-CRT-001-002486,2026-07-16 10:41:28,2026-07-16,Thursday,10,False,Express (<10 items),12,CASH-145,Card (Local),8,1,True,45.3,101.1,37.2,17.9,27.2,18.4,32.2,Barcode not scanning,132.9,3
TXN-CRT-001-002487,2026-07-16 10:43:33,2026-07-16,Thursday,10,False,Traditional,5,CASH-123,Cash,12,3,True,65.41,28.2,61.0,16.4,32.2,17.4,0.0,,127.0,4
TXN-CRT-001-002488,2026-07-16 10:46:53,2026-07-16,Thursday,10,False,Self-Service,10,,Check,3,1,True,21.85,18.6,22.9,36.2,67.9,48.0,0.0,,175.0,4
TXN-CRT-001-002489,2026-07-16 10:49:08,2026-07-16,Thursday,10,False,Traditional,3,CASH-123,Card (Local),8,3,True,31.92,58.7,34.4,38.7,23.5,34.2,0.0,,130.7,4
TXN-CRT-001-002490,2026-07-16 10:51:26,2026-07-16,Thursday,10,False,Traditional,1,CASH-131,Card (International),28,10,True,134.54,60.7,186.8,32.3,40.1,23.4,0.0,,282.6,4
TXN-CRT-001-002491,2026-07-16 10:53:37,2026-07-16,Thursday,10,False,Traditional,4,CASH-128,Cash,29,11,True,215.89,38.4,128.3,42.5,47.1,30.9,0.0,,248.7,4
TXN-CRT-001-002492,2026-07-16 11:01:09,2026-07-16,Thursday,11,False,Traditional,6,CASH-113,Cash,8,0,False,47.44,77.9,52.6,0.0,74.3,37.7,0.0,,164.6,3
TXN-CRT-001-002493,2026-07-16 11:01:13,2026-07-16,Thursday,11,False,Traditional,6,CASH-109,Cash,11,5,True,61.83,6.2,29.4,25.4,52.4,31.5,0.0,,138.7,4
TXN-CRT-001-002494,2026-07-16 11:02:36,2026-07-16,Thursday,11,False,Traditional,7,CASH-124,Card (Local),6,0,False,41.29,21.4,40.4,0.0,23.3,39.4,0.0,,103.1,4
TXN-CRT-001-002495,2026-07-16 11:07:05,2026-07-16,Thursday,11,False,Traditional,2,CASH-108,Flous (Mobile),3,0,False,10.68,67.9,21.3,0.0,30.7,29.2,0.0,,81.3,4
TXN-CRT-001-002496,2026-07-16 11:08:09,2026-07-16,Thursday,11,False,Traditional,1,CASH-126,Cash,50,13,True,346.01,41.7,322.4,40.5,52.0,35.0,0.0,,449.9,4
TXN-CRT-001-002497,2026-07-16 11:10:27,2026-07-16,Thursday,11,False,Traditional,4,CASH-127,Cash,21,5,True,110.18,29.3,80.1,24.7,41.3,32.6,0.0,,178.7,4
TXN-CRT-001-002498,2026-07-16 11:16:46,2026-07-16,Thursday,11,False,Self-Service,11,,Flous (Mobile),17,5,True,128.36,55.4,193.7,72.1,28.9,28.8,0.0,,323.5,3
TXN-CRT-001-002499,2026-07-16 11:19:15,2026-07-16,Thursday,11,False,Express (<10 items),13,CASH-138,Cash,26,6,True,130.74,95.9,167.8,42.8,56.8,37.6,0.0,,305.0,3
TXN-CRT-001-002500,2026-07-16 11:25:40,2026-07-16,Thursday,11,False,Traditional,3,CASH-105,Card (Local),32,12,True,171.37,64.5,227.4,42.7,29.3,25.5,0.0,,324.9,3
TXN-CRT-001-002501,2026-07-16 11:35:24,2026-07-16,Thursday,11,False,Traditional,8,CASH-123,Card (Local),29,6,True,154.77,85.3,113.2,31.9,21.0,17.9,0.0,,184.0,4
TXN-CRT-001-002502,2026-07-16 11:35:35,2026-07-16,Thursday,11,False,Traditional,1,CASH-128,Flous (Mobile),1,0,False,4.79,66.9,5.0,0.0,26.3,33.4,0.0,,64.7,4
TXN-CRT-001-002503,2026-07-16 11:36:01,2026-07-16,Thursday,11,False,Traditional,2,CASH-131,Cash,7,3,True,32.29,113.2,18.7,44.4,28.6,37.1,0.0,,128.9,3
TXN-CRT-001-002504,2026-07-16 11:40:17,2026-07-16,Thursday,11,False,Express (<10 items),12,CASH-140,Cash,21,3,True,93.73,33.1,64.5,25.5,56.5,16.3,0.0,,162.7,4
TXN-CRT-001-002505,2026-07-16 11:40:46,2026-07-16,Thursday,11,False,Traditional,8,CASH-125,Card (Local),12,3,True,51.3,100.2,31.1,17.2,22.3,34.6,0.0,,105.3,4
TXN-CRT-001-002506,2026-07-16 11:42:57,2026-07-16,Thursday,11,False,Traditional,2,CASH-114,Check,48,13,True,421.78,10.3,206.2,30.6,40.3,16.2,74.1,Price check required,367.4,3
TXN-CRT-001-002507,2026-07-16 11:47:55,2026-07-16,Thursday,11,False,Self-Service,9,,Cash,21,5,True,175.93,16.9,137.2,59.8,48.1,35.9,0.0,,280.9,4
TXN-CRT-001-002508,2026-07-16 11:53:26,2026-07-16,Thursday,11,False,Traditional,5,CASH-132,Cash,45,13,True,231.21,76.7,277.2,31.1,47.0,19.3,0.0,,374.5,3
TXN-CRT-001-002509,2026-07-16 12:06:21,2026-07-16,Thursday,12,False,Traditional,4,CASH-119,Card (Local),7,1,True,53.18,15.9,27.4,41.9,27.9,18.5,0.0,,115.7,4
TXN-CRT-001-002510,2026-07-16 12:09:24,2026-07-16,Thursday,12,False,Self-Service,10,,Flous (Mobile),35,11,True,309.15,38.4,257.3,37.6,23.8,21.2,0.0,,339.9,3
TXN-CRT-001-002511,2026-07-16 12:10:41,2026-07-16,Thursday,12,False,Traditional,6,CASH-132,Flous (Mobile),10,1,True,66.34,112.0,41.6,17.4,39.8,17.8,0.0,,116.5,3
TXN-CRT-001-002512,2026-07-16 12:16:53,2026-07-16,Thursday,12,False,Self-Service,11,,Check,49,11,True,268.72,19.0,280.8,45.5,58.6,36.7,0.0,,421.6,3
TXN-CRT-001-002513,2026-07-16 12:19:36,2026-07-16,Thursday,12,False,Traditional,6,CASH-104,Cash,6,0,False,18.3,90.6,32.0,0.0,55.1,22.7,0.0,,109.8,4
TXN-CRT-001-002514,2026-07-16 12:24:03,2026-07-16,Thursday,12,False,Traditional,6,CASH-116,Cash,16,4,True,125.01,36.9,115.2,28.2,66.9,36.3,0.0,,246.5,4
TXN-CRT-001-002515,2026-07-16 12:25:20,2026-07-16,Thursday,12,False,Traditional,7,CASH-102,Card (Local),28,8,True,155.09,17.5,105.9,34.0,29.6,27.0,0.0,,196.5,4
TXN-CRT-001-002516,2026-07-16 12:25:40,2026-07-16,Thursday,12,False,Self-Service,10,,Flous (Mobile),14,6,True,35.44,49.7,188.3,66.7,36.4,45.0,0.0,,336.3,3
TXN-CRT-001-002517,2026-07-16 12:25:57,2026-07-16,Thursday,12,False,Traditional,3,CASH-114,Cash,15,5,True,41.82,107.0,40.5,43.9,36.4,35.6,0.0,,156.4,4
TXN-CRT-001-002518,2026-07-16 12:33:55,2026-07-16,Thursday,12,False,Traditional,4,CASH-127,Cash,49,12,True,303.91,15.4,152.3,28.8,48.6,19.1,0.0,,248.7,4
TXN-CRT-001-002519,2026-07-16 12:35:50,2026-07-16,Thursday,12,False,Traditional,1,CASH-126,Card (International),13,6,True,88.76,14.6,56.9,27.4,31.3,22.3,0.0,,138.0,4
TXN-CRT-001-002520,2026-07-16 12:37:50,2026-07-16,Thursday,12,False,Traditional,5,CASH-116,Cash,19,5,True,90.86,75.0,87.3,26.0,72.4,27.6,0.0,,213.4,3
TXN-CRT-001-002521,2026-07-16 12:38:37,2026-07-16,Thursday,12,False,Traditional,2,CASH-134,Cash,3,1,True,16.26,31.7,10.2,35.5,29.2,31.6,0.0,,106.5,4
TXN-CRT-001-002522,2026-07-16 12:41:15,2026-07-16,Thursday,12,False,Traditional,3,CASH-128,Cash,32,9,True,164.37,166.3,161.4,38.2,68.3,36.4,0.0,,304.3,2
TXN-CRT-001-002523,2026-07-16 12:44:14,2026-07-16,Thursday,12,False,Traditional,1,CASH-104,Card (Local),21,5,True,138.66,60.7,143.2,34.0,22.6,33.6,0.0,,233.5,4
TXN-CRT-001-002524,2026-07-16 12:44:34,2026-07-16,Thursday,12,False,Traditional,3,CASH-109,Card (Local),13,5,True,57.73,95.6,82.4,43.0,28.1,32.8,0.0,,186.3,4
TXN-CRT-001-002525,2026-07-16 12:48:41,2026-07-16,Thursday,12,False,Traditional,8,CASH-125,Cash,1,0,False,4.29,59.2,4.8,0.0,60.9,39.5,0.0,,105.1,4
TXN-CRT-001-002526,2026-07-16 12:51:16,2026-07-16,Thursday,12,False,Traditional,1,CASH-133,Card (Local),19,5,True,63.58,15.8,129.1,42.5,23.1,28.3,0.0,,222.9,4
TXN-CRT-001-002527,2026-07-16 12:52:58,2026-07-16,Thursday,12,False,Traditional,7,CASH-130,Card (Local),1,0,False,7.4,22.9,7.5,0.0,18.3,15.1,0.0,,40.9,4
TXN-CRT-001-002528,2026-07-16 12:58:21,2026-07-16,Thursday,12,False,Express (<10 items),12,CASH-137,Card (Local),1,1,True,7.24,15.5,4.7,40.9,22.3,25.1,0.0,,93.1,4
TXN-CRT-001-002529,2026-07-16 12:58:54,2026-07-16,Thursday,12,False,Traditional,6,CASH-130,Card (Local),19,7,True,74.67,69.8,123.1,19.6,30.7,29.0,0.0,,202.5,3
TXN-CRT-001-002530,2026-07-16 12:59:27,2026-07-16,Thursday,12,False,Express (<10 items),12,CASH-141,Cash,7,2,True,47.14,48.4,34.0,34.3,48.8,21.1,0.0,,138.2,4
TXN-CRT-001-002531,2026-07-16 13:03:33,2026-07-16,Thursday,13,False,Traditional,8,CASH-133,Cash,7,2,True,40.17,8.2,39.9,39.2,45.9,21.4,0.0,,146.3,4
TXN-CRT-001-002532,2026-07-16 13:10:49,2026-07-16,Thursday,13,False,Traditional,4,CASH-117,Cash,21,5,True,144.82,79.5,149.6,28.6,27.3,21.2,0.0,,226.7,3
TXN-CRT-001-002533,2026-07-16 13:11:18,2026-07-16,Thursday,13,False,Traditional,8,CASH-102,Cash,3,1,True,9.87,186.9,12.8,31.9,67.8,26.4,0.0,,138.8,3
TXN-CRT-001-002534,2026-07-16 13:15:31,2026-07-16,Thursday,13,False,Traditional,5,CASH-122,Cash,10,4,True,71.64,18.7,67.3,32.1,40.3,25.9,0.0,,165.7,4
TXN-CRT-001-002535,2026-07-16 13:21:20,2026-07-16,Thursday,13,False,Traditional,1,CASH-115,Flous (Mobile),6,3,True,21.66,21.4,27.8,43.5,35.1,32.3,0.0,,138.6,4
TXN-CRT-001-002536,2026-07-16 13:22:35,2026-07-16,Thursday,13,False,Traditional,3,CASH-105,Card (Local),18,7,True,97.4,28.5,55.8,20.7,24.2,24.5,0.0,,125.3,4
TXN-CRT-001-002537,2026-07-16 13:27:05,2026-07-16,Thursday,13,False,Traditional,1,CASH-135,Card (International),21,3,True,237.74,44.1,88.5,34.7,40.3,17.8,0.0,,181.3,4
TXN-CRT-001-002538,2026-07-16 13:32:10,2026-07-16,Thursday,13,False,Traditional,8,CASH-127,Cash,24,8,True,128.77,20.1,129.5,40.4,67.3,28.3,0.0,,265.5,4
TXN-CRT-001-002539,2026-07-16 13:32:37,2026-07-16,Thursday,13,False,Traditional,2,CASH-122,Cash,9,4,True,63.91,111.1,56.3,28.4,53.8,15.7,0.0,,154.2,3
TXN-CRT-001-002540,2026-07-16 13:32:48,2026-07-16,Thursday,13,False,Traditional,7,CASH-135,Cash,4,1,True,28.05,139.8,23.1,37.0,35.6,37.3,0.0,,133.0,3
TXN-CRT-001-002541,2026-07-16 13:36:32,2026-07-16,Thursday,13,False,Traditional,7,CASH-121,Cash,4,1,True,29.08,53.4,23.4,44.4,49.2,31.5,0.0,,148.6,4
TXN-CRT-001-002542,2026-07-16 13:51:28,2026-07-16,Thursday,13,False,Traditional,1,CASH-112,Cash,13,4,True,84.71,46.4,83.5,29.3,49.1,35.6,0.0,,197.5,4
TXN-CRT-001-002543,2026-07-16 13:51:33,2026-07-16,Thursday,13,False,Traditional,7,CASH-112,Card (Local),44,11,True,297.04,9.4,117.5,39.1,32.4,26.7,0.0,,215.7,4
TXN-CRT-001-002544,2026-07-16 13:53:28,2026-07-16,Thursday,13,False,Traditional,4,CASH-133,Check,8,5,True,37.96,17.1,25.4,26.0,87.6,15.5,0.0,,154.4,4
TXN-CRT-001-002545,2026-07-16 13:58:41,2026-07-16,Thursday,13,False,Traditional,3,CASH-133,Cash,9,2,True,24.76,5.1,39.1,23.5,55.9,15.9,0.0,,134.3,4
TXN-CRT-001-002546,2026-07-16 14:01:11,2026-07-16,Thursday,14,False,Traditional,3,CASH-131,Cash,5,2,True,29.61,29.7,28.0,33.7,51.9,26.5,0.0,,140.1,4
TXN-CRT-001-002547,2026-07-16 14:01:37,2026-07-16,Thursday,14,False,Traditional,5,CASH-125,Card (International),19,6,True,132.13,34.4,82.7,44.8,30.4,21.5,0.0,,179.3,4
TXN-CRT-001-002548,2026-07-16 14:12:48,2026-07-16,Thursday,14,False,Traditional,2,CASH-108,Cash,22,5,True,162.38,74.3,157.7,31.5,42.8,33.3,0.0,,265.4,4
TXN-CRT-001-002549,2026-07-16 14:22:49,2026-07-16,Thursday,14,False,Traditional,6,CASH-129,Flous (Mobile),20,7,True,106.4,53.8,115.4,26.7,36.7,33.8,0.0,,212.7,4
TXN-CRT-001-002550,2026-07-16 14:23:03,2026-07-16,Thursday,14,False,Traditional,6,CASH-111,Card (Local),34,9,True,192.3,24.5,126.1,25.1,22.6,19.6,0.0,,193.5,4
TXN-CRT-001-002551,2026-07-16 14:29:26,2026-07-16,Thursday,14,False,Traditional,5,CASH-130,Check,15,3,True,103.28,77.2,111.2,15.8,68.3,23.5,0.0,,218.8,3
TXN-CRT-001-002552,2026-07-16 14:34:56,2026-07-16,Thursday,14,False,Traditional,3,CASH-118,Cash,6,0,False,25.98,207.1,15.3,0.0,47.5,26.8,0.0,,89.5,3
TXN-CRT-001-002553,2026-07-16 14:54:46,2026-07-16,Thursday,14,False,Traditional,1,CASH-127,Card (Local),10,2,True,27.67,80.0,31.5,33.8,29.8,18.6,0.0,,113.7,3
TXN-CRT-001-002554,2026-07-16 14:57:57,2026-07-16,Thursday,14,False,Express (<10 items),12,CASH-136,Cash,21,6,True,175.2,32.0,82.7,31.7,28.0,32.9,0.0,,175.3,4
TXN-CRT-001-002555,2026-07-16 15:04:57,2026-07-16,Thursday,15,False,Traditional,5,CASH-101,Card (Local),19,7,True,50.68,58.2,73.4,43.2,20.7,37.0,0.0,,174.3,4
TXN-CRT-001-002556,2026-07-16 15:10:42,2026-07-16,Thursday,15,False,Express (<10 items),12,CASH-139,Cash,16,3,True,93.57,19.6,85.0,27.3,46.2,30.3,125.4,Payment terminal error,314.2,3
TXN-CRT-001-002557,2026-07-16 15:11:04,2026-07-16,Thursday,15,False,Traditional,4,CASH-119,Cash,22,5,True,225.39,17.7,102.9,41.3,38.2,19.3,0.0,,201.6,4
TXN-CRT-001-002558,2026-07-16 15:16:34,2026-07-16,Thursday,15,False,Traditional,1,CASH-106,Cash,20,3,True,73.39,146.9,110.0,39.7,74.4,19.9,0.0,,244.0,3
TXN-CRT-001-002559,2026-07-16 15:18:42,2026-07-16,Thursday,15,False,Traditional,2,CASH-101,Card (Local),37,10,True,249.16,58.9,103.0,29.5,32.1,35.0,0.0,,199.6,4
TXN-CRT-001-002560,2026-07-16 15:41:19,2026-07-16,Thursday,15,False,Traditional,1,CASH-124,Card (International),18,8,True,121.25,97.9,65.2,29.9,44.5,32.0,0.0,,171.6,3
TXN-CRT-001-002561,2026-07-16 15:42:16,2026-07-16,Thursday,15,False,Traditional,6,CASH-112,Card (Local),27,7,True,231.66,39.3,105.1,18.2,34.9,29.1,46.8,Supervisor approval needed,234.0,3
TXN-CRT-001-002562,2026-07-16 15:43:56,2026-07-16,Thursday,15,False,Traditional,7,CASH-134,Card (Local),9,3,True,46.04,17.6,65.0,27.8,23.7,36.4,0.0,,152.9,4
TXN-CRT-001-002563,2026-07-16 15:48:06,2026-07-16,Thursday,15,False,Traditional,8,CASH-129,Cash,22,6,True,184.34,14.5,143.3,25.3,33.8,15.9,0.0,,218.3,4
TXN-CRT-001-002564,2026-07-16 16:11:31,2026-07-16,Thursday,16,False,Traditional,8,CASH-102,Card (Local),39,6,True,328.21,22.4,111.9,27.8,26.1,16.5,0.0,,182.4,4
TXN-CRT-001-002565,2026-07-16 16:20:11,2026-07-16,Thursday,16,False,Traditional,6,CASH-116,Cash,12,4,True,62.14,64.7,38.5,16.6,58.5,15.5,62.4,Item return/exchange,191.5,2
TXN-CRT-001-002566,2026-07-16 16:29:14,2026-07-16,Thursday,16,False,Traditional,7,CASH-124,Flous (Mobile),27,7,True,232.54,11.7,109.1,37.1,20.4,20.2,0.0,,186.8,4
TXN-CRT-001-002567,2026-07-16 16:30:02,2026-07-16,Thursday,16,False,Traditional,5,CASH-106,Flous (Mobile),24,7,True,116.3,50.0,96.0,20.3,39.7,29.4,0.0,,185.4,4
TXN-CRT-001-002568,2026-07-16 16:41:33,2026-07-16,Thursday,16,False,Traditional,2,CASH-131,Cash,3,2,True,10.96,70.9,18.9,23.4,39.1,28.8,0.0,,110.1,3
TXN-CRT-001-002569,2026-07-16 16:43:21,2026-07-16,Thursday,16,False,Traditional,6,CASH-106,Flous (Mobile),18,6,True,83.53,17.0,79.1,32.3,27.0,30.3,0.0,,168.8,4
TXN-CRT-001-002570,2026-07-16 16:44:07,2026-07-16,Thursday,16,False,Self-Service,10,,Cash,6,2,True,23.92,206.3,51.7,64.4,38.1,27.4,0.0,,181.7,3
TXN-CRT-001-002571,2026-07-16 16:49:37,2026-07-16,Thursday,16,False,Traditional,6,CASH-118,Cash,47,16,True,159.97,89.8,245.0,31.6,74.7,37.6,0.0,,388.9,3
TXN-CRT-001-002572,2026-07-16 16:50:10,2026-07-16,Thursday,16,False,Self-Service,10,,Card (Local),29,13,True,111.52,44.0,359.9,24.3,20.5,44.3,0.0,,448.9,3
TXN-CRT-001-002573,2026-07-16 16:52:14,2026-07-16,Thursday,16,False,Traditional,5,CASH-129,Cash,5,1,True,33.22,25.9,26.6,42.2,74.1,39.8,0.0,,182.6,4
TXN-CRT-001-002574,2026-07-16 16:53:36,2026-07-16,Thursday,16,False,Traditional,7,CASH-117,Card (International),5,0,False,22.89,60.4,22.1,0.0,35.8,25.8,0.0,,83.7,3
TXN-CRT-001-002575,2026-07-16 17:01:40,2026-07-16,Thursday,17,False,Traditional,3,CASH-122,Cash,19,4,True,119.74,59.0,62.1,32.2,71.4,35.7,0.0,,201.4,4
TXN-CRT-001-002576,2026-07-16 17:05:40,2026-07-16,Thursday,17,False,Traditional,4,CASH-101,Cash,11,4,True,45.6,50.8,38.9,29.5,69.0,31.9,0.0,,169.3,4
TXN-CRT-001-002577,2026-07-16 17:11:55,2026-07-16,Thursday,17,False,Express (<10 items),13,CASH-136,Card (Local),2,0,False,10.6,37.2,6.7,0.0,26.5,24.6,0.0,,57.8,4
TXN-CRT-001-002578,2026-07-16 17:17:02,2026-07-16,Thursday,17,False,Traditional,8,CASH-131,Card (Local),17,2,True,134.47,20.6,83.2,24.2,27.3,34.4,66.5,Item return/exchange,235.8,4
TXN-CRT-001-002579,2026-07-16 17:21:32,2026-07-16,Thursday,17,False,Traditional,2,CASH-104,Flous (Mobile),12,1,True,67.82,79.7,40.8,28.5,35.8,32.1,98.1,Supervisor approval needed,235.2,3
TXN-CRT-001-002580,2026-07-16 17:22:22,2026-07-16,Thursday,17,False,Traditional,3,CASH-128,Card (Local),5,2,True,26.2,13.5,32.9,27.0,24.1,38.7,0.0,,122.7,4
TXN-CRT-001-002581,2026-07-16 17:26:17,2026-07-16,Thursday,17,False,Traditional,5,CASH-118,Card (Local),29,7,True,207.81,5.6,101.2,27.7,28.5,18.6,0.0,,176.1,4
TXN-CRT-001-002582,2026-07-16 17:28:50,2026-07-16,Thursday,17,False,Self-Service,10,,Cash,41,9,True,180.28,73.6,374.7,63.4,59.5,24.3,0.0,,521.9,3
TXN-CRT-001-002583,2026-07-16 17:31:55,2026-07-16,Thursday,17,False,Traditional,7,CASH-117,Cash,26,4,True,182.86,63.5,158.4,37.9,49.4,37.1,0.0,,282.8,3
TXN-CRT-001-002584,2026-07-16 17:34:32,2026-07-16,Thursday,17,False,Traditional,1,CASH-104,Cash,30,9,True,223.32,47.5,207.0,30.8,66.6,36.5,55.7,Promo code issue,396.6,3
TXN-CRT-001-002585,2026-07-16 17:36:03,2026-07-16,Thursday,17,False,Traditional,2,CASH-131,Card (Local),8,1,True,48.95,28.5,58.7,28.3,26.6,27.0,0.0,,140.6,4
TXN-CRT-001-002586,2026-07-16 17:41:22,2026-07-16,Thursday,17,False,Traditional,1,CASH-105,Card (Local),9,1,True,43.89,33.0,46.7,42.6,19.4,22.4,0.0,,131.1,4
TXN-CRT-001-002587,2026-07-16 17:42:42,2026-07-16,Thursday,17,False,Traditional,1,CASH-112,Cash,8,2,True,27.42,20.0,48.2,40.7,33.3,24.4,0.0,,146.6,4
TXN-CRT-001-002588,2026-07-16 17:42:45,2026-07-16,Thursday,17,False,Traditional,2,CASH-121,Card (Local),26,7,True,189.45,58.3,168.3,24.4,32.2,22.0,0.0,,246.9,4
TXN-CRT-001-002589,2026-07-16 17:48:03,2026-07-16,Thursday,17,False,Traditional,2,CASH-115,Card (Local),44,10,True,335.99,4.5,216.9,17.2,26.7,18.5,0.0,,279.4,4
TXN-CRT-001-002590,2026-07-16 17:49:12,2026-07-16,Thursday,17,False,Traditional,1,CASH-119,Cash,24,7,True,99.84,7.7,91.7,36.1,25.4,35.1,0.0,,188.3,4
TXN-CRT-001-002591,2026-07-16 17:51:08,2026-07-16,Thursday,17,False,Traditional,4,CASH-127,Cash,37,8,True,185.5,20.9,117.4,38.3,39.0,34.7,0.0,,229.3,4
TXN-CRT-001-002592,2026-07-16 17:54:02,2026-07-16,Thursday,17,False,Traditional,1,CASH-107,Flous (Mobile),20,7,True,116.05,53.1,55.6,42.8,28.4,25.9,0.0,,152.8,4
TXN-CRT-001-002593,2026-07-16 18:01:06,2026-07-16,Thursday,18,False,Traditional,7,CASH-107,Card (Local),12,2,True,80.34,44.6,47.5,26.9,31.6,22.9,61.4,Supervisor approval needed,190.3,3
TXN-CRT-001-002594,2026-07-16 18:10:45,2026-07-16,Thursday,18,False,Traditional,4,CASH-121,Flous (Mobile),13,2,True,56.25,116.7,91.2,34.9,20.6,17.8,0.0,,164.5,3
TXN-CRT-001-002595,2026-07-16 18:11:24,2026-07-16,Thursday,18,False,Traditional,2,CASH-122,Cash,3,1,True,12.13,38.6,12.0,26.9,67.2,38.9,0.0,,144.9,4
TXN-CRT-001-002596,2026-07-16 18:15:15,2026-07-16,Thursday,18,False,Traditional,8,CASH-122,Check,2,1,True,14.26,84.2,7.2,16.7,42.3,32.4,129.6,Payment terminal error,228.3,3
TXN-CRT-001-002597,2026-07-16 18:19:02,2026-07-16,Thursday,18,False,Traditional,7,CASH-112,Cash,23,4,True,91.19,51.2,89.2,20.7,70.3,26.3,0.0,,206.4,4
