transaction_id,date,day_of_week,hour,is_weekend,lane_type,lane_number,cashier_id,payment_method,n_items,basket_value_tnd,has_fresh_products,total_transaction_time_sec,customer_satisfaction,process_step,step_start,step_end,step_duration_sec,step_start_relative_sec,step_end_relative_sec
TXN-CRT-001-002751,2026-07-17,Friday,18,True,Traditional,3,CASH-110,Cash,2,13.13,True,117.1,4,Scanning,2026-07-17 18:27:38.700000000,2026-07-17 18:27:45.500000000,6.8,45.7,52.5
TXN-CRT-001-002751,2026-07-17,Friday,18,True,Traditional,3,CASH-110,Cash,2,13.13,True,117.1,4,Weighing,2026-07-17 18:27:45.500000000,2026-07-17 18:28:21.900000000,36.4,52.5,88.9
TXN-CRT-001-002751,2026-07-17,Friday,18,True,Traditional,3,CASH-110,Cash,2,13.13,True,117.1,4,Payment,2026-07-17 18:28:21.900000000,2026-07-17 18:29:03.900000000,42.0,88.9,130.9
TXN-CRT-001-002751,2026-07-17,Friday,18,True,Traditional,3,CASH-110,Cash,2,13.13,True,117.1,4,Bagging,2026-07-17 18:29:03.900000000,2026-07-17 18:29:35.800000000,31.9,130.9,162.8
TXN-CRT-001-002752,2026-07-17,Friday,18,True,Traditional,2,CASH-128,Card (Local),6,32.05,True,125.5,4,Queue Wait,2026-07-17 18:28:53.000000000,2026-07-17 18:29:28.100000000,35.1,0.0,35.1
TXN-CRT-001-002752,2026-07-17,Friday,18,True,Traditional,2,CASH-128,Card (Local),6,32.05,True,125.5,4,Scanning,2026-07-17 18:29:28.100000000,2026-07-17 18:30:11.100000000,43.0,35.1,78.1
TXN-CRT-001-002752,2026-07-17,Friday,18,True,Traditional,2,CASH-128,Card (Local),6,32.05,True,125.5,4,Weighing,2026-07-17 18:30:11.100000000,2026-07-17 18:30:39.800000000,28.7,78.1,106.8
TXN-CRT-001-002752,2026-07-17,Friday,18,True,Traditional,2,CASH-128,Card (Local),6,32.05,True,125.5,4,Payment,2026-07-17 18:30:39.800000000,2026-07-17 18:31:13.599999999,33.8,106.8,140.599999
TXN-CRT-001-002752,2026-07-17,Friday,18,True,Traditional,2,CASH-128,Card (Local),6,32.05,True,125.5,4,Bagging,2026-07-17 18:31:13.599999999,2026-07-17 18:31:33.499999999,19.9,140.599999,160.499999
TXN-CRT-001-002753,2026-07-17,Friday,18,True,Traditional,2,CASH-101,Cash,7,44.87,True,141.3,4,Queue Wait,2026-07-17 18:34:12.000000000,2026-07-17 18:35:27.600000000,75.6,0.0,75.6
TXN-CRT-001-002753,2026-07-17,Friday,18,True,Traditional,2,CASH-101,Cash,7,44.87,True,141.3,4,Scanning,2026-07-17 18:35:27.600000000,2026-07-17 18:36:18.600000000,51.0,75.6,126.6
TXN-CRT-001-002753,2026-07-17,Friday,18,True,Traditional,2,CASH-101,Cash,7,44.87,True,141.3,4,Weighing,2026-07-17 18:36:18.600000000,2026-07-17 18:36:38.300000000,19.7,126.6,146.3
TXN-CRT-001-002753,2026-07-17,Friday,18,True,Traditional,2,CASH-101,Cash,7,44.87,True,141.3,4,Payment,2026-07-17 18:36:38.300000000,2026-07-17 18:37:23.900000000,45.6,146.3,191.9
TXN-CRT-001-002753,2026-07-17,Friday,18,True,Traditional,2,CASH-101,Cash,7,44.87,True,141.3,4,Bagging,2026-07-17 18:37:23.900000000,2026-07-17 18:37:48.800000000,24.9,191.9,216.8
TXN-CRT-001-002754,2026-07-17,Friday,18,True,Traditional,7,CASH-105,Cash,3,12.12,False,92.1,3,Queue Wait,2026-07-17 18:37:49.000000000,2026-07-17 18:39:10.700000000,81.7,0.0,81.7
TXN-CRT-001-002754,2026-07-17,Friday,18,True,Traditional,7,CASH-105,Cash,3,12.12,False,92.1,3,Scanning,2026-07-17 18:39:10.700000000,2026-07-17 18:39:31.700000000,21.0,81.7,102.7
TXN-CRT-001-002754,2026-07-17,Friday,18,True,Traditional,7,CASH-105,Cash,3,12.12,False,92.1,3,Payment,2026-07-17 18:39:31.700000000,2026-07-17 18:40:25.200000000,53.5,102.7,156.2
TXN-CRT-001-002754,2026-07-17,Friday,18,True,Traditional,7,CASH-105,Cash,3,12.12,False,92.1,3,Bagging,2026-07-17 18:40:25.200000000,2026-07-17 18:40:42.800000000,17.6,156.2,173.8
TXN-CRT-001-002755,2026-07-17,Friday,18,True,Self-Service,9,,Cash,21,99.72,True,216.7,4,Queue Wait,2026-07-17 18:45:31.000000000,2026-07-17 18:46:15.600000000,44.6,0.0,44.6
TXN-CRT-001-002755,2026-07-17,Friday,18,True,Self-Service,9,,Cash,21,99.72,True,216.7,4,Scanning,2026-07-17 18:46:15.600000000,2026-07-17 18:47:56.500000000,100.9,44.6,145.5
TXN-CRT-001-002755,2026-07-17,Friday,18,True,Self-Service,9,,Cash,21,99.72,True,216.7,4,Weighing,2026-07-17 18:47:56.500000000,2026-07-17 18:49:00.500000000,64.0,145.5,209.5
TXN-CRT-001-002755,2026-07-17,Friday,18,True,Self-Service,9,,Cash,21,99.72,True,216.7,4,Payment,2026-07-17 18:49:00.500000000,2026-07-17 18:49:28.800000000,28.3,209.5,237.8
TXN-CRT-001-002755,2026-07-17,Friday,18,True,Self-Service,9,,Cash,21,99.72,True,216.7,4,Bagging,2026-07-17 18:49:28.800000000,2026-07-17 18:49:52.300000000,23.5,237.8,261.3
TXN-CRT-001-002756,2026-07-17,Friday,18,True,Traditional,3,CASH-105,Card (International),32,202.16,True,233.6,3,Queue Wait,2026-07-17 18:47:32.000000000,2026-07-17 18:47:58.100000000,26.1,0.0,26.1
TXN-CRT-001-002756,2026-07-17,Friday,18,True,Traditional,3,CASH-105,Card (International),32,202.16,True,233.6,3,Scanning,2026-07-17 18:47:58.100000000,2026-07-17 18:49:52.200000000,114.1,26.1,140.2
TXN-CRT-001-002756,2026-07-17,Friday,18,True,Traditional,3,CASH-105,Card (International),32,202.16,True,233.6,3,Weighing,2026-07-17 18:49:52.200000000,2026-07-17 18:50:34.600000000,42.4,140.2,182.6
TXN-CRT-001-002756,2026-07-17,Friday,18,True,Traditional,3,CASH-105,Card (International),32,202.16,True,233.6,3,Payment,2026-07-17 18:50:34.600000000,2026-07-17 18:50:59.600000000,25.0,182.6,207.6
TXN-CRT-001-002756,2026-07-17,Friday,18,True,Traditional,3,CASH-105,Card (International),32,202.16,True,233.6,3,Bagging,2026-07-17 18:50:59.600000000,2026-07-17 18:51:18.300000000,18.7,207.6,226.3
TXN-CRT-001-002756,2026-07-17,Friday,18,True,Traditional,3,CASH-105,Card (International),32,202.16,True,233.6,3,Other Delay,2026-07-17 18:51:18.300000000,2026-07-17 18:51:51.700000000,33.4,226.3,259.7
TXN-CRT-001-002757,2026-07-17,Friday,18,True,Traditional,1,CASH-133,Cash,12,94.14,True,197.3,4,Queue Wait,2026-07-17 18:49:35.000000000,2026-07-17 18:50:06.100000000,31.1,0.0,31.1
TXN-CRT-001-002757,2026-07-17,Friday,18,True,Traditional,1,CASH-133,Cash,12,94.14,True,197.3,4,Scanning,2026-07-17 18:50:06.100000000,2026-07-17 18:50:46.700000000,40.6,31.1,71.7
TXN-CRT-001-002757,2026-07-17,Friday,18,True,Traditional,1,CASH-133,Cash,12,94.14,True,197.3,4,Weighing,2026-07-17 18:50:46.700000000,2026-07-17 18:51:31.100000000,44.4,71.7,116.1
TXN-CRT-001-002757,2026-07-17,Friday,18,True,Traditional,1,CASH-133,Cash,12,94.14,True,197.3,4,Payment,2026-07-17 18:51:31.100000000,2026-07-17 18:52:45.800000000,74.7,116.1,190.8
TXN-CRT-001-002757,2026-07-17,Friday,18,True,Traditional,1,CASH-133,Cash,12,94.14,True,197.3,4,Bagging,2026-07-17 18:52:45.800000000,2026-07-17 18:53:23.500000000,37.7,190.8,228.5
TXN-CRT-001-002758,2026-07-17,Friday,18,True,Self-Service,11,,Flous (Mobile),36,190.16,True,371.6,3,Queue Wait,2026-07-17 18:49:53.000000000,2026-07-17 18:51:57.600000000,124.6,0.0,124.6
TXN-CRT-001-002758,2026-07-17,Friday,18,True,Self-Service,11,,Flous (Mobile),36,190.16,True,371.6,3,Scanning,2026-07-17 18:51:57.600000000,2026-07-17 18:56:12.100000000,254.5,124.6,379.1
TXN-CRT-001-002758,2026-07-17,Friday,18,True,Self-Service,11,,Flous (Mobile),36,190.16,True,371.6,3,Weighing,2026-07-17 18:56:12.100000000,2026-07-17 18:56:54.900000000,42.8,379.1,421.9
TXN-CRT-001-002758,2026-07-17,Friday,18,True,Self-Service,11,,Flous (Mobile),36,190.16,True,371.6,3,Payment,2026-07-17 18:56:54.900000000,2026-07-17 18:57:21.700000000,26.8,421.9,448.7
TXN-CRT-001-002758,2026-07-17,Friday,18,True,Self-Service,11,,Flous (Mobile),36,190.16,True,371.6,3,Bagging,2026-07-17 18:57:21.700000000,2026-07-17 18:58:09.200000000,47.5,448.7,496.2
TXN-CRT-001-002759,2026-07-17,Friday,18,True,Traditional,5,CASH-116,Flous (Mobile),8,41.27,True,119.6,3,Queue Wait,2026-07-17 18:52:09.000000000,2026-07-17 18:55:04.100000000,175.1,0.0,175.1
TXN-CRT-001-002759,2026-07-17,Friday,18,True,Traditional,5,CASH-116,Flous (Mobile),8,41.27,True,119.6,3,Scanning,2026-07-17 18:55:04.100000000,2026-07-17 18:56:00.700000000,56.6,175.1,231.7
TXN-CRT-001-002759,2026-07-17,Friday,18,True,Traditional,5,CASH-116,Flous (Mobile),8,41.27,True,119.6,3,Weighing,2026-07-17 18:56:00.700000000,2026-07-17 18:56:17.500000000,16.8,231.7,248.5
TXN-CRT-001-002759,2026-07-17,Friday,18,True,Traditional,5,CASH-116,Flous (Mobile),8,41.27,True,119.6,3,Payment,2026-07-17 18:56:17.500000000,2026-07-17 18:56:43.900000000,26.4,248.5,274.9
TXN-CRT-001-002759,2026-07-17,Friday,18,True,Traditional,5,CASH-116,Flous (Mobile),8,41.27,True,119.6,3,Bagging,2026-07-17 18:56:43.900000000,2026-07-17 18:57:03.700000000,19.8,274.9,294.7
TXN-CRT-001-002760,2026-07-17,Friday,19,True,Traditional,2,CASH-129,Cash,11,30.61,True,270.1,3,Queue Wait,2026-07-17 19:11:26.000000000,2026-07-17 19:11:38.700000000,12.7,0.0,12.7
TXN-CRT-001-002760,2026-07-17,Friday,19,True,Traditional,2,CASH-129,Cash,11,30.61,True,270.1,3,Scanning,2026-07-17 19:11:38.700000000,2026-07-17 19:12:33.200000000,54.5,12.7,67.2
TXN-CRT-001-002760,2026-07-17,Friday,19,True,Traditional,2,CASH-129,Cash,11,30.61,True,270.1,3,Weighing,2026-07-17 19:12:33.200000000,2026-07-17 19:13:13.700000000,40.5,67.2,107.7
TXN-CRT-001-002760,2026-07-17,Friday,19,True,Traditional,2,CASH-129,Cash,11,30.61,True,270.1,3,Payment,2026-07-17 19:13:13.700000000,2026-07-17 19:13:42.700000000,29.0,107.7,136.7
TXN-CRT-001-002760,2026-07-17,Friday,19,True,Traditional,2,CASH-129,Cash,11,30.61,True,270.1,3,Bagging,2026-07-17 19:13:42.700000000,2026-07-17 19:14:22.600000000,39.9,136.7,176.6
TXN-CRT-001-002760,2026-07-17,Friday,19,True,Traditional,2,CASH-129,Cash,11,30.61,True,270.1,3,Other Delay,2026-07-17 19:14:22.600000000,2026-07-17 19:16:08.900000000,106.3,176.6,282.9
TXN-CRT-001-002761,2026-07-17,Friday,19,True,Traditional,2,CASH-127,Card (Local),6,45.35,True,127.5,4,Queue Wait,2026-07-17 19:13:11.000000000,2026-07-17 19:13:27.600000000,16.6,0.0,16.6
TXN-CRT-001-002761,2026-07-17,Friday,19,True,Traditional,2,CASH-127,Card (Local),6,45.35,True,127.5,4,Scanning,2026-07-17 19:13:27.600000000,2026-07-17 19:13:59.800000000,32.2,16.6,48.8
TXN-CRT-001-002761,2026-07-17,Friday,19,True,Traditional,2,CASH-127,Card (Local),6,45.35,True,127.5,4,Weighing,2026-07-17 19:13:59.800000000,2026-07-17 19:14:25.400000000,25.6,48.8,74.4
TXN-CRT-001-002761,2026-07-17,Friday,19,True,Traditional,2,CASH-127,Card (Local),6,45.35,True,127.5,4,Payment,2026-07-17 19:14:25.400000000,2026-07-17 19:14:55.600000000,30.2,74.4,104.6
TXN-CRT-001-002761,2026-07-17,Friday,19,True,Traditional,2,CASH-127,Card (Local),6,45.35,True,127.5,4,Bagging,2026-07-17 19:14:55.600000000,2026-07-17 19:15:35.200000000,39.6,104.6,144.2
TXN-CRT-001-002762,2026-07-17,Friday,19,True,Traditional,4,CASH-105,Cash,20,61.26,True,207.6,4,Queue Wait,2026-07-17 19:16:13.000000000,2026-07-17 19:16:43.500000000,30.5,0.0,30.5
TXN-CRT-001-002762,2026-07-17,Friday,19,True,Traditional,4,CASH-105,Cash,20,61.26,True,207.6,4,Scanning,2026-07-17 19:16:43.500000000,2026-07-17 19:18:27.200000000,103.7,30.5,134.2
TXN-CRT-001-002762,2026-07-17,Friday,19,True,Traditional,4,CASH-105,Cash,20,61.26,True,207.6,4,Weighing,2026-07-17 19:18:27.200000000,2026-07-17 19:18:57.200000000,30.0,134.2,164.2
TXN-CRT-001-002762,2026-07-17,Friday,19,True,Traditional,4,CASH-105,Cash,20,61.26,True,207.6,4,Payment,2026-07-17 19:18:57.200000000,2026-07-17 19:19:40.200000000,43.0,164.2,207.2
TXN-CRT-001-002762,2026-07-17,Friday,19,True,Traditional,4,CASH-105,Cash,20,61.26,True,207.6,4,Bagging,2026-07-17 19:19:40.200000000,2026-07-17 19:20:11.200000000,31.0,207.2,238.2
TXN-CRT-001-002763,2026-07-17,Friday,19,True,Traditional,6,CASH-103,Cash,13,43.4,True,202.8,3,Queue Wait,2026-07-17 19:24:07.000000000,2026-07-17 19:26:13.700000000,126.7,0.0,126.7
TXN-CRT-001-002763,2026-07-17,Friday,19,True,Traditional,6,CASH-103,Cash,13,43.4,True,202.8,3,Scanning,2026-07-17 19:26:13.700000000,2026-07-17 19:27:46.200000000,92.5,126.7,219.2
TXN-CRT-001-002763,2026-07-17,Friday,19,True,Traditional,6,CASH-103,Cash,13,43.4,True,202.8,3,Weighing,2026-07-17 19:27:46.200000000,2026-07-17 19:28:18.100000000,31.9,219.2,251.1
TXN-CRT-001-002763,2026-07-17,Friday,19,True,Traditional,6,CASH-103,Cash,13,43.4,True,202.8,3,Payment,2026-07-17 19:28:18.100000000,2026-07-17 19:29:20.000000000,61.9,251.1,313.0
TXN-CRT-001-002763,2026-07-17,Friday,19,True,Traditional,6,CASH-103,Cash,13,43.4,True,202.8,3,Bagging,2026-07-17 19:29:20.000000000,2026-07-17 19:29:36.500000000,16.5,313.0,329.5
TXN-CRT-001-002764,2026-07-17,Friday,19,True,Traditional,8,CASH-133,Card (Local),19,71.2,True,208.4,4,Queue Wait,2026-07-17 19:25:37.000000000,2026-07-17 19:26:12.000000000,35.0,0.0,35.0
TXN-CRT-001-002764,2026-07-17,Friday,19,True,Traditional,8,CASH-133,Card (Local),19,71.2,True,208.4,4,Scanning,2026-07-17 19:26:12.000000000,2026-07-17 19:28:03.400000000,111.4,35.0,146.4
TXN-CRT-001-002764,2026-07-17,Friday,19,True,Traditional,8,CASH-133,Card (Local),19,71.2,True,208.4,4,Weighing,2026-07-17 19:28:03.400000000,2026-07-17 19:28:44.800000000,41.4,146.4,187.8
TXN-CRT-001-002764,2026-07-17,Friday,19,True,Traditional,8,CASH-133,Card (Local),19,71.2,True,208.4,4,Payment,2026-07-17 19:28:44.800000000,2026-07-17 19:29:05.600000000,20.8,187.8,208.6
TXN-CRT-001-002764,2026-07-17,Friday,19,True,Traditional,8,CASH-133,Card (Local),19,71.2,True,208.4,4,Bagging,2026-07-17 19:29:05.600000000,2026-07-17 19:29:40.300000000,34.7,208.6,243.3
TXN-CRT-001-002765,2026-07-17,Friday,19,True,Traditional,3,CASH-105,Card (Local),26,197.05,True,256.7,3,Queue Wait,2026-07-17 19:27:18.000000000,2026-07-17 19:28:33.300000000,75.3,0.0,75.3
TXN-CRT-001-002765,2026-07-17,Friday,19,True,Traditional,3,CASH-105,Card (Local),26,197.05,True,256.7,3,Scanning,2026-07-17 19:28:33.300000000,2026-07-17 19:31:20.300000000,167.0,75.3,242.3
TXN-CRT-001-002765,2026-07-17,Friday,19,True,Traditional,3,CASH-105,Card (Local),26,197.05,True,256.7,3,Weighing,2026-07-17 19:31:20.300000000,2026-07-17 19:32:02.800000000,42.5,242.3,284.8
TXN-CRT-001-002765,2026-07-17,Friday,19,True,Traditional,3,CASH-105,Card (Local),26,197.05,True,256.7,3,Payment,2026-07-17 19:32:02.800000000,2026-07-17 19:32:33.800000000,31.0,284.8,315.8
TXN-CRT-001-002765,2026-07-17,Friday,19,True,Traditional,3,CASH-105,Card (Local),26,197.05,True,256.7,3,Bagging,2026-07-17 19:32:33.800000000,2026-07-17 19:32:50.000000000,16.2,315.8,332.0
TXN-CRT-001-002766,2026-07-17,Friday,19,True,Express (<10 items),12,CASH-144,Card (Local),17,47.1,True,169.4,4,Queue Wait,2026-07-17 19:27:42.000000000,2026-07-17 19:28:23.500000000,41.5,0.0,41.5
TXN-CRT-001-002766,2026-07-17,Friday,19,True,Express (<10 items),12,CASH-144,Card (Local),17,47.1,True,169.4,4,Scanning,2026-07-17 19:28:23.500000000,2026-07-17 19:29:46.200000000,82.7,41.5,124.2
TXN-CRT-001-002766,2026-07-17,Friday,19,True,Express (<10 items),12,CASH-144,Card (Local),17,47.1,True,169.4,4,Weighing,2026-07-17 19:29:46.200000000,2026-07-17 19:30:23.100000000,36.9,124.2,161.1
TXN-CRT-001-002766,2026-07-17,Friday,19,True,Express (<10 items),12,CASH-144,Card (Local),17,47.1,True,169.4,4,Payment,2026-07-17 19:30:23.100000000,2026-07-17 19:30:41.400000000,18.3,161.1,179.4
TXN-CRT-001-002766,2026-07-17,Friday,19,True,Express (<10 items),12,CASH-144,Card (Local),17,47.1,True,169.4,4,Bagging,2026-07-17 19:30:41.400000000,2026-07-17 19:31:12.900000000,31.5,179.4,210.9
TXN-CRT-001-002767,2026-07-17,Friday,19,True,Traditional,2,CASH-135,Cash,20,94.07,True,265.1,4,Queue Wait,2026-07-17 19:27:44.000000000,2026-07-17 19:28:15.100000000,31.1,0.0,31.1
TXN-CRT-001-002767,2026-07-17,Friday,19,True,Traditional,2,CASH-135,Cash,20,94.07,True,265.1,4,Scanning,2026-07-17 19:28:15.100000000,2026-07-17 19:30:44.700000000,149.6,31.1,180.7
TXN-CRT-001-002767,2026-07-17,Friday,19,True,Traditional,2,CASH-135,Cash,20,94.07,True,265.1,4,Weighing,2026-07-17 19:30:44.700000000,2026-07-17 19:31:17.800000000,33.1,180.7,213.8
TXN-CRT-001-002767,2026-07-17,Friday,19,True,Traditional,2,CASH-135,Cash,20,94.07,True,265.1,4,Payment,2026-07-17 19:31:17.800000000,2026-07-17 19:32:07.600000000,49.8,213.8,263.6
TXN-CRT-001-002767,2026-07-17,Friday,19,True,Traditional,2,CASH-135,Cash,20,94.07,True,265.1,4,Bagging,2026-07-17 19:32:07.600000000,2026-07-17 19:32:40.200000000,32.6,263.6,296.2
TXN-CRT-001-002768,2026-07-17,Friday,19,True,Traditional,8,CASH-107,Cash,43,368.58,True,399.0,3,Queue Wait,2026-07-17 19:28:31.000000000,2026-07-17 19:29:10.400000000,39.4,0.0,39.4
TXN-CRT-001-002768,2026-07-17,Friday,19,True,Traditional,8,CASH-107,Cash,43,368.58,True,399.0,3,Scanning,2026-07-17 19:29:10.400000000,2026-07-17 19:33:44.400000000,274.0,39.4,313.4
TXN-CRT-001-002768,2026-07-17,Friday,19,True,Traditional,8,CASH-107,Cash,43,368.58,True,399.0,3,Weighing,2026-07-17 19:33:44.400000000,2026-07-17 19:34:06.200000000,21.8,313.4,335.2
TXN-CRT-001-002768,2026-07-17,Friday,19,True,Traditional,8,CASH-107,Cash,43,368.58,True,399.0,3,Payment,2026-07-17 19:34:06.200000000,2026-07-17 19:35:10.000000000,63.8,335.2,399.0
TXN-CRT-001-002768,2026-07-17,Friday,19,True,Traditional,8,CASH-107,Cash,43,368.58,True,399.0,3,Bagging,2026-07-17 19:35:10.000000000,2026-07-17 19:35:49.400000000,39.4,399.0,438.4
TXN-CRT-001-002769,2026-07-17,Friday,19,True,Traditional,1,CASH-115,Cash,10,59.53,True,165.8,4,Queue Wait,2026-07-17 19:35:30.000000000,2026-07-17 19:35:45.300000000,15.3,0.0,15.3
TXN-CRT-001-002769,2026-07-17,Friday,19,True,Traditional,1,CASH-115,Cash,10,59.53,True,165.8,4,Scanning,2026-07-17 19:35:45.300000000,2026-07-17 19:36:25.800000000,40.5,15.3,55.8
TXN-CRT-001-002769,2026-07-17,Friday,19,True,Traditional,1,CASH-115,Cash,10,59.53,True,165.8,4,Weighing,2026-07-17 19:36:25.800000000,2026-07-17 19:37:01.200000000,35.4,55.8,91.2
TXN-CRT-001-002769,2026-07-17,Friday,19,True,Traditional,1,CASH-115,Cash,10,59.53,True,165.8,4,Payment,2026-07-17 19:37:01.200000000,2026-07-17 19:37:52.500000000,51.3,91.2,142.5
TXN-CRT-001-002769,2026-07-17,Friday,19,True,Traditional,1,CASH-115,Cash,10,59.53,True,165.8,4,Bagging,2026-07-17 19:37:52.500000000,2026-07-17 19:38:31.200000000,38.7,142.5,181.2
TXN-CRT-001-002770,2026-07-17,Friday,19,True,Traditional,5,CASH-131,Card (Local),11,51.31,True,151.8,3,Queue Wait,2026-07-17 19:36:46.000000000,2026-07-17 19:38:08.100000000,82.1,0.0,82.1
TXN-CRT-001-002770,2026-07-17,Friday,19,True,Traditional,5,CASH-131,Card (Local),11,51.31,True,151.8,3,Scanning,2026-07-17 19:38:08.100000000,2026-07-17 19:39:13.699999999,65.6,82.1,147.699999
TXN-CRT-001-002770,2026-07-17,Friday,19,True,Traditional,5,CASH-131,Card (Local),11,51.31,True,151.8,3,Weighing,2026-07-17 19:39:13.699999999,2026-07-17 19:39:50.599999999,36.9,147.699999,184.599999
TXN-CRT-001-002770,2026-07-17,Friday,19,True,Traditional,5,CASH-131,Card (Local),11,51.31,True,151.8,3,Payment,2026-07-17 19:39:50.599999999,2026-07-17 19:40:23.499999999,32.9,184.599999,217.499999
TXN-CRT-001-002770,2026-07-17,Friday,19,True,Traditional,5,CASH-131,Card (Local),11,51.31,True,151.8,3,Bagging,2026-07-17 19:40:23.499999999,2026-07-17 19:40:39.799999999,16.3,217.499999,233.799999
TXN-CRT-001-002771,2026-07-17,Friday,19,True,Traditional,1,CASH-134,Cash,24,235.37,True,273.4,4,Queue Wait,2026-07-17 19:36:57.000000000,2026-07-17 19:37:22.800000000,25.8,0.0,25.8
TXN-CRT-001-002771,2026-07-17,Friday,19,True,Traditional,1,CASH-134,Cash,24,235.37,True,273.4,4,Scanning,2026-07-17 19:37:22.800000000,2026-07-17 19:40:10.600000000,167.8,25.8,193.6
TXN-CRT-001-002771,2026-07-17,Friday,19,True,Traditional,1,CASH-134,Cash,24,235.37,True,273.4,4,Weighing,2026-07-17 19:40:10.600000000,2026-07-17 19:40:53.900000000,43.3,193.6,236.9
TXN-CRT-001-002771,2026-07-17,Friday,19,True,Traditional,1,CASH-134,Cash,24,235.37,True,273.4,4,Payment,2026-07-17 19:40:53.900000000,2026-07-17 19:41:25.400000000,31.5,236.9,268.4
TXN-CRT-001-002771,2026-07-17,Friday,19,True,Traditional,1,CASH-134,Cash,24,235.37,True,273.4,4,Bagging,2026-07-17 19:41:25.400000000,2026-07-17 19:41:56.300000000,30.9,268.4,299.3
TXN-CRT-001-002772,2026-07-17,Friday,19,True,Traditional,2,CASH-104,Card (Local),19,55.3,True,219.1,4,Queue Wait,2026-07-17 19:42:21.000000000,2026-07-17 19:42:49.400000000,28.4,0.0,28.4
TXN-CRT-001-002772,2026-07-17,Friday,19,True,Traditional,2,CASH-104,Card (Local),19,55.3,True,219.1,4,Scanning,2026-07-17 19:42:49.400000000,2026-07-17 19:44:45.200000000,115.8,28.4,144.2
TXN-CRT-001-002772,2026-07-17,Friday,19,True,Traditional,2,CASH-104,Card (Local),19,55.3,True,219.1,4,Weighing,2026-07-17 19:44:45.200000000,2026-07-17 19:45:27.600000000,42.4,144.2,186.6
TXN-CRT-001-002772,2026-07-17,Friday,19,True,Traditional,2,CASH-104,Card (Local),19,55.3,True,219.1,4,Payment,2026-07-17 19:45:27.600000000,2026-07-17 19:45:53.800000000,26.2,186.6,212.8
TXN-CRT-001-002772,2026-07-17,Friday,19,True,Traditional,2,CASH-104,Card (Local),19,55.3,True,219.1,4,Bagging,2026-07-17 19:45:53.800000000,2026-07-17 19:46:28.500000000,34.7,212.8,247.5
TXN-CRT-001-002773,2026-07-17,Friday,19,True,Traditional,7,CASH-108,Cash,7,18.94,True,148.3,4,Queue Wait,2026-07-17 19:43:10.000000000,2026-07-17 19:43:32.800000000,22.8,0.0,22.8
TXN-CRT-001-002773,2026-07-17,Friday,19,True,Traditional,7,CASH-108,Cash,7,18.94,True,148.3,4,Scanning,2026-07-17 19:43:32.800000000,2026-07-17 19:44:18.500000000,45.7,22.8,68.5
TXN-CRT-001-002773,2026-07-17,Friday,19,True,Traditional,7,CASH-108,Cash,7,18.94,True,148.3,4,Weighing,2026-07-17 19:44:18.500000000,2026-07-17 19:44:39.800000000,21.3,68.5,89.8
TXN-CRT-001-002773,2026-07-17,Friday,19,True,Traditional,7,CASH-108,Cash,7,18.94,True,148.3,4,Payment,2026-07-17 19:44:39.800000000,2026-07-17 19:45:43.500000000,63.7,89.8,153.5
TXN-CRT-001-002773,2026-07-17,Friday,19,True,Traditional,7,CASH-108,Cash,7,18.94,True,148.3,4,Bagging,2026-07-17 19:45:43.500000000,2026-07-17 19:46:01.100000000,17.6,153.5,171.1
TXN-CRT-001-002774,2026-07-17,Friday,19,True,Traditional,5,CASH-108,Cash,12,72.17,True,309.3,2,Queue Wait,2026-07-17 19:46:16.000000000,2026-07-17 19:48:35.300000000,139.3,0.0,139.3
TXN-CRT-001-002774,2026-07-17,Friday,19,True,Traditional,5,CASH-108,Cash,12,72.17,True,309.3,2,Scanning,2026-07-17 19:48:35.300000000,2026-07-17 19:49:29.900000000,54.6,139.3,193.9
TXN-CRT-001-002774,2026-07-17,Friday,19,True,Traditional,5,CASH-108,Cash,12,72.17,True,309.3,2,Weighing,2026-07-17 19:49:29.900000000,2026-07-17 19:50:03.699999999,33.8,193.9,227.699999
TXN-CRT-001-002774,2026-07-17,Friday,19,True,Traditional,5,CASH-108,Cash,12,72.17,True,309.3,2,Payment,2026-07-17 19:50:03.699999999,2026-07-17 19:51:08.299999998,64.6,227.699999,292.299999
TXN-CRT-001-002774,2026-07-17,Friday,19,True,Traditional,5,CASH-108,Cash,12,72.17,True,309.3,2,Bagging,2026-07-17 19:51:08.299999998,2026-07-17 19:51:45.099999998,36.8,292.299999,329.099999
TXN-CRT-001-002774,2026-07-17,Friday,19,True,Traditional,5,CASH-108,Cash,12,72.17,True,309.3,2,Other Delay,2026-07-17 19:51:45.099999998,2026-07-17 19:53:44.599999998,119.5,329.099999,448.599999
TXN-CRT-001-002775,2026-07-17,Friday,19,True,Traditional,5,CASH-103,Cash,15,109.96,True,164.6,4,Queue Wait,2026-07-17 19:47:52.000000000,2026-07-17 19:48:24.900000000,32.9,0.0,32.9
TXN-CRT-001-002775,2026-07-17,Friday,19,True,Traditional,5,CASH-103,Cash,15,109.96,True,164.6,4,Scanning,2026-07-17 19:48:24.900000000,2026-07-17 19:49:44.300000000,79.4,32.9,112.3
TXN-CRT-001-002775,2026-07-17,Friday,19,True,Traditional,5,CASH-103,Cash,15,109.96,True,164.6,4,Weighing,2026-07-17 19:49:44.300000000,2026-07-17 19:50:08.000000000,23.7,112.3,136.0
